student_id,date,lecture_id,attendance,engagement_score
S0307,2025-10-11 13:55:37.168988,6,1,60
S0307,2025-10-12 13:55:37.168988,12,1,61
S0307,2025-10-13 13:55:37.168988,9,1,83
S0307,2025-10-14 13:55:37.168988,5,1,66
S0307,2025-10-15 13:55:37.168988,7,1,59
S0307,2025-10-16 13:55:37.168988,13,1,73
S0307,2025-10-17 13:55:37.168988,13,1,63
S0307,2025-10-18 13:55:37.168988,2,1,87
S0307,2025-10-19 13:55:37.168988,4,1,65
S0307,2025-10-20 13:55:37.168988,7,1,66
S0307,2025-10-21 13:55:37.168988,9,0,42
S0307,2025-10-22 13:55:37.168988,5,1,65
S0307,2025-10-23 13:55:37.168988,9,1,77
S0307,2025-10-24 13:55:37.168988,6,1,81
S0307,2025-10-25 13:55:37.168988,3,1,95
S0307,2025-10-26 13:55:37.168988,7,1,64
S0307,2025-10-27 13:55:37.168988,10,0,47
S0307,2025-10-28 13:55:37.168988,8,1,76
S0307,2025-10-29 13:55:37.168988,14,1,81
S0307,2025-10-30 13:55:37.168988,9,1,77
S0307,2025-10-31 13:55:37.168988,11,1,70
S0307,2025-11-01 13:55:37.168988,12,1,68
S0307,2025-11-02 13:55:37.168988,4,1,69
S0307,2025-11-03 13:55:37.168988,8,1,76
S0307,2025-11-04 13:55:37.168988,13,0,54
S0307,2025-11-05 13:55:37.168988,1,1,67
S0307,2025-11-06 13:55:37.168988,13,1,90
S0307,2025-11-07 13:55:37.168988,11,1,90
S0307,2025-11-08 13:55:37.168988,10,1,84
S0307,2025-11-09 13:55:37.168988,6,1,65
S0307,2025-11-10 13:55:37.168988,10,1,88
S0307,2025-11-11 13:55:37.168988,13,0,72
S0307,2025-11-12 13:55:37.168988,2,1,80
S0307,2025-11-13 13:55:37.168988,10,0,58
S0307,2025-11-14 13:55:37.168988,8,1,59
S0307,2025-11-15 13:55:37.168988,4,1,68
S0307,2025-11-16 13:55:37.168988,3,1,83
S0307,2025-11-17 13:55:37.168988,14,1,73
S0307,2025-11-18 13:55:37.168988,10,1,94
S0307,2025-11-19 13:55:37.168988,9,0,41
S0307,2025-11-20 13:55:37.168988,2,1,79
S0307,2025-11-21 13:55:37.168988,6,0,68
S0307,2025-11-22 13:55:37.168988,7,1,65
S0307,2025-11-23 13:55:37.168988,11,1,84
S0307,2025-11-24 13:55:37.168988,6,1,83
S0307,2025-11-25 13:55:37.168988,3,0,66
S0307,2025-11-26 13:55:37.168988,5,1,79
S0307,2025-11-27 13:55:37.168988,8,0,47
S0307,2025-11-28 13:55:37.168988,3,0,46
S0307,2025-11-29 13:55:37.168988,2,1,78
S0307,2025-11-30 13:55:37.168988,10,0,53
S0307,2025-12-01 13:55:37.168988,1,1,88
S0307,2025-12-02 13:55:37.168988,11,1,92
S0307,2025-12-03 13:55:37.168988,2,1,69
S0307,2025-12-04 13:55:37.168988,6,1,68
S0307,2025-12-05 13:55:37.168988,11,1,70
S0307,2025-12-06 13:55:37.168988,10,1,89
S0307,2025-12-07 13:55:37.168988,12,1,85
S0307,2025-12-08 13:55:37.168988,12,1,91
S0307,2025-12-09 13:55:37.168988,12,1,79
S0307,2025-12-10 13:55:37.168988,2,1,86
S0307,2025-12-11 13:55:37.168988,13,1,92
S0307,2025-12-12 13:55:37.168988,5,1,68
S0307,2025-12-13 13:55:37.168988,12,0,35
S0307,2025-12-14 13:55:37.168988,8,0,64
S0307,2025-12-15 13:55:37.168988,9,1,65
S0307,2025-12-16 13:55:37.168988,7,1,89
S0307,2025-12-17 13:55:37.168988,14,1,74
S0307,2025-12-18 13:55:37.168988,11,0,60
S0307,2025-12-19 13:55:37.168988,14,0,47
S0307,2025-12-20 13:55:37.168988,4,0,49
S0307,2025-12-21 13:55:37.168988,3,1,75
S0307,2025-12-22 13:55:37.168988,9,1,79
S0307,2025-12-23 13:55:37.168988,13,1,77
S0307,2025-12-24 13:55:37.168988,8,0,44
S0307,2025-12-25 13:55:37.168988,5,0,44
S0307,2025-12-26 13:55:37.168988,7,0,73
S0307,2025-12-27 13:55:37.168988,14,1,73
S0307,2025-12-28 13:55:37.168988,14,1,95
S0307,2025-12-29 13:55:37.168988,12,1,65
S0307,2025-12-30 13:55:37.168988,4,1,86
S0307,2025-12-31 13:55:37.168988,1,1,64
S0307,2026-01-01 13:55:37.168988,11,1,69
S0307,2026-01-02 13:55:37.168988,13,1,57
S0307,2026-01-03 13:55:37.168988,5,1,74
S0307,2026-01-04 13:55:37.168988,6,1,88
S0307,2026-01-05 13:55:37.168988,10,1,64
S0307,2026-01-06 13:55:37.168988,6,0,79
S0307,2026-01-07 13:55:37.168988,11,1,65
S0307,2026-01-08 13:55:37.168988,1,1,59
S0307,2026-01-09 13:55:37.168988,10,1,67
S0307,2026-01-10 13:55:37.168988,9,1,95
S0307,2026-01-11 13:55:37.168988,7,1,65
S0307,2026-01-12 13:55:37.168988,12,1,67
S0307,2026-01-13 13:55:37.168988,4,1,86
S0307,2026-01-14 13:55:37.168988,13,1,87
S0307,2026-01-15 13:55:37.168988,12,1,70
S0307,2026-01-16 13:55:37.168988,12,0,71
S0308,2025-07-21 13:55:37.168988,5,1,70
S0308,2025-07-22 13:55:37.168988,10,0,49
S0308,2025-07-23 13:55:37.168988,8,1,67
S0308,2025-07-24 13:55:37.168988,14,1,72
S0308,2025-07-25 13:55:37.168988,4,0,43
S0308,2025-07-26 13:55:37.168988,9,1,64
S0308,2025-07-27 13:55:37.168988,11,1,97
S0308,2025-07-28 13:55:37.168988,11,0,66
S0308,2025-07-29 13:55:37.168988,14,1,67
S0308,2025-07-30 13:55:37.168988,11,0,54
S0308,2025-07-31 13:55:37.168988,7,1,84
S0308,2025-08-01 13:55:37.168988,2,1,67
S0308,2025-08-02 13:55:37.168988,10,1,75
S0308,2025-08-03 13:55:37.168988,11,1,77
S0308,2025-08-04 13:55:37.168988,13,1,96
S0308,2025-08-05 13:55:37.168988,1,1,90
S0308,2025-08-06 13:55:37.168988,11,1,100
S0308,2025-08-07 13:55:37.168988,9,1,71
S0308,2025-08-08 13:55:37.168988,2,1,79
S0308,2025-08-09 13:55:37.168988,6,1,78
S0308,2025-08-10 13:55:37.168988,1,0,41
S0308,2025-08-11 13:55:37.168988,3,1,91
S0308,2025-08-12 13:55:37.168988,7,1,99
S0308,2025-08-13 13:55:37.168988,1,1,78
S0308,2025-08-14 13:55:37.168988,2,1,63
S0308,2025-08-15 13:55:37.168988,3,1,61
S0308,2025-08-16 13:55:37.168988,10,0,44
S0308,2025-08-17 13:55:37.168988,13,0,70
S0308,2025-08-18 13:55:37.168988,13,1,63
S0308,2025-08-19 13:55:37.168988,14,1,89
S0308,2025-08-20 13:55:37.168988,4,1,66
S0308,2025-08-21 13:55:37.168988,14,1,76
S0308,2025-08-22 13:55:37.168988,3,1,81
S0308,2025-08-23 13:55:37.168988,13,1,91
S0308,2025-08-24 13:55:37.168988,10,0,32
S0308,2025-08-25 13:55:37.168988,12,0,47
S0308,2025-08-26 13:55:37.168988,2,1,67
S0308,2025-08-27 13:55:37.168988,4,1,95
S0308,2025-08-28 13:55:37.168988,11,1,89
S0308,2025-08-29 13:55:37.168988,5,1,97
S0308,2025-08-30 13:55:37.168988,3,0,71
S0308,2025-08-31 13:55:37.168988,14,1,94
S0308,2025-09-01 13:55:37.168988,4,0,74
S0308,2025-09-02 13:55:37.168988,7,1,89
S0308,2025-09-03 13:55:37.168988,1,1,75
S0308,2025-09-04 13:55:37.168988,12,1,77
S0308,2025-09-05 13:55:37.168988,13,1,86
S0308,2025-09-06 13:55:37.168988,3,1,88
S0308,2025-09-07 13:55:37.168988,4,0,57
S0308,2025-09-08 13:55:37.168988,3,1,82
S0308,2025-09-09 13:55:37.168988,10,1,94
S0308,2025-09-10 13:55:37.168988,10,1,82
S0308,2025-09-11 13:55:37.168988,8,0,44
S0308,2025-09-12 13:55:37.168988,9,1,89
S0308,2025-09-13 13:55:37.168988,7,1,63
S0308,2025-09-14 13:55:37.168988,2,0,48
S0308,2025-09-15 13:55:37.168988,3,1,68
S0308,2025-09-16 13:55:37.168988,9,1,68
S0308,2025-09-17 13:55:37.168988,12,1,71
S0308,2025-09-18 13:55:37.168988,8,1,75
S0308,2025-09-19 13:55:37.168988,1,0,63
S0308,2025-09-20 13:55:37.168988,13,1,81
S0308,2025-09-21 13:55:37.168988,3,0,69
S0308,2025-09-22 13:55:37.168988,3,1,73
S0308,2025-09-23 13:55:37.168988,4,1,89
S0308,2025-09-24 13:55:37.168988,7,1,66
S0308,2025-09-25 13:55:37.168988,8,1,95
S0308,2025-09-26 13:55:37.168988,14,1,72
S0308,2025-09-27 13:55:37.168988,4,1,85
S0308,2025-09-28 13:55:37.168988,14,1,89
S0308,2025-09-29 13:55:37.168988,8,0,57
S0308,2025-09-30 13:55:37.168988,6,1,75
S0308,2025-10-01 13:55:37.168988,1,1,100
S0308,2025-10-02 13:55:37.168988,13,1,68
S0308,2025-10-03 13:55:37.168988,5,1,89
S0308,2025-10-04 13:55:37.168988,7,1,87
S0308,2025-10-05 13:55:37.168988,1,0,49
S0308,2025-10-06 13:55:37.168988,11,1,98
S0308,2025-10-07 13:55:37.168988,12,0,71
S0308,2025-10-08 13:55:37.168988,4,1,67
S0308,2025-10-09 13:55:37.168988,4,0,60
S0308,2025-10-10 13:55:37.168988,13,1,81
S0308,2025-10-11 13:55:37.168988,11,1,70
S0308,2025-10-12 13:55:37.168988,4,1,95
S0308,2025-10-13 13:55:37.168988,14,1,72
S0308,2025-10-14 13:55:37.168988,9,1,85
S0308,2025-10-15 13:55:37.168988,11,1,62
S0308,2025-10-16 13:55:37.168988,7,0,64
S0308,2025-10-17 13:55:37.168988,12,1,91
S0308,2025-10-18 13:55:37.168988,1,0,59
S0308,2025-10-19 13:55:37.168988,2,1,71
S0308,2025-10-20 13:55:37.168988,13,0,58
S0308,2025-10-21 13:55:37.168988,12,1,92
S0308,2025-10-22 13:55:37.168988,12,0,81
S0308,2025-10-23 13:55:37.168988,11,0,60
S0308,2025-10-24 13:55:37.168988,6,1,99
S0308,2025-10-25 13:55:37.168988,8,1,66
S0308,2025-10-26 13:55:37.168988,1,1,90
S0308,2025-10-27 13:55:37.168988,11,1,65
S0308,2025-10-28 13:55:37.168988,2,1,62
S0308,2025-10-29 13:55:37.168988,8,1,77
S0308,2025-10-30 13:55:37.168988,3,1,89
S0308,2025-10-31 13:55:37.168988,4,1,92
S0308,2025-11-01 13:55:37.168988,2,1,86
S0308,2025-11-02 13:55:37.168988,5,1,64
S0308,2025-11-03 13:55:37.168988,12,1,94
S0308,2025-11-04 13:55:37.168988,5,1,68
S0308,2025-11-05 13:55:37.168988,11,1,88
S0308,2025-11-06 13:55:37.168988,10,0,84
S0308,2025-11-07 13:55:37.168988,4,0,77
S0308,2025-11-08 13:55:37.168988,3,0,53
S0308,2025-11-09 13:55:37.168988,13,0,68
S0308,2025-11-10 13:55:37.168988,9,1,78
S0308,2025-11-11 13:55:37.168988,14,1,83
S0308,2025-11-12 13:55:37.168988,14,1,76
S0308,2025-11-13 13:55:37.168988,6,0,46
S0308,2025-11-14 13:55:37.168988,11,1,98
S0308,2025-11-15 13:55:37.168988,2,1,65
S0308,2025-11-16 13:55:37.168988,5,1,86
S0308,2025-11-17 13:55:37.168988,13,0,74
S0308,2025-11-18 13:55:37.168988,2,1,70
S0308,2025-11-19 13:55:37.168988,5,1,95
S0308,2025-11-20 13:55:37.168988,10,0,72
S0308,2025-11-21 13:55:37.168988,11,0,84
S0308,2025-11-22 13:55:37.168988,13,1,71
S0308,2025-11-23 13:55:37.168988,9,0,40
S0308,2025-11-24 13:55:37.168988,11,1,81
S0308,2025-11-25 13:55:37.168988,4,0,73
S0308,2025-11-26 13:55:37.168988,4,0,65
S0308,2025-11-27 13:55:37.168988,8,1,72
S0308,2025-11-28 13:55:37.168988,8,0,70
S0308,2025-11-29 13:55:37.168988,12,0,58
S0308,2025-11-30 13:55:37.168988,14,1,77
S0308,2025-12-01 13:55:37.168988,12,0,42
S0308,2025-12-02 13:55:37.168988,10,1,98
S0308,2025-12-03 13:55:37.168988,6,1,64
S0308,2025-12-04 13:55:37.168988,11,1,66
S0308,2025-12-05 13:55:37.168988,1,1,86
S0308,2025-12-06 13:55:37.168988,7,0,38
S0308,2025-12-07 13:55:37.168988,12,1,67
S0308,2025-12-08 13:55:37.168988,4,0,76
S0308,2025-12-09 13:55:37.168988,11,1,76
S0308,2025-12-10 13:55:37.168988,11,1,65
S0308,2025-12-11 13:55:37.168988,5,1,80
S0308,2025-12-12 13:55:37.168988,5,1,75
S0308,2025-12-13 13:55:37.168988,4,0,51
S0308,2025-12-14 13:55:37.168988,10,1,62
S0308,2025-12-15 13:55:37.168988,3,1,80
S0308,2025-12-16 13:55:37.168988,9,1,79
S0308,2025-12-17 13:55:37.168988,13,1,87
S0308,2025-12-18 13:55:37.168988,13,1,87
S0308,2025-12-19 13:55:37.168988,14,1,75
S0308,2025-12-20 13:55:37.168988,5,1,100
S0308,2025-12-21 13:55:37.168988,8,1,95
S0308,2025-12-22 13:55:37.168988,14,1,86
S0308,2025-12-23 13:55:37.168988,14,1,71
S0308,2025-12-24 13:55:37.168988,8,1,96
S0308,2025-12-25 13:55:37.168988,5,1,79
S0308,2025-12-26 13:55:37.168988,11,1,86
S0308,2025-12-27 13:55:37.168988,2,1,100
S0308,2025-12-28 13:55:37.168988,6,0,44
S0308,2025-12-29 13:55:37.168988,12,1,97
S0308,2025-12-30 13:55:37.168988,13,0,43
S0308,2025-12-31 13:55:37.168988,5,1,64
S0308,2026-01-01 13:55:37.168988,3,1,70
S0308,2026-01-02 13:55:37.168988,1,1,94
S0308,2026-01-03 13:55:37.168988,4,0,67
S0308,2026-01-04 13:55:37.168988,2,1,99
S0308,2026-01-05 13:55:37.168988,8,0,51
S0308,2026-01-06 13:55:37.168988,3,1,99
S0308,2026-01-07 13:55:37.168988,14,1,82
S0308,2026-01-08 13:55:37.168988,4,1,78
S0308,2026-01-09 13:55:37.168988,5,0,47
S0308,2026-01-10 13:55:37.168988,13,1,96
S0308,2026-01-11 13:55:37.168988,12,1,98
S0308,2026-01-12 13:55:37.168988,10,0,74
S0308,2026-01-13 13:55:37.168988,13,0,47
S0308,2026-01-14 13:55:37.168988,6,1,70
S0308,2026-01-15 13:55:37.168988,6,1,77
S0308,2026-01-16 13:55:37.168988,9,1,73
S0309,2025-07-21 13:55:37.168988,14,1,48
S0309,2025-07-22 13:55:37.168988,7,1,57
S0309,2025-07-23 13:55:37.168988,7,1,73
S0309,2025-07-24 13:55:37.168988,8,0,45
S0309,2025-07-25 13:55:37.168988,8,0,46
S0309,2025-07-26 13:55:37.168988,1,1,44
S0309,2025-07-27 13:55:37.168988,13,1,68
S0309,2025-07-28 13:55:37.168988,2,0,40
S0309,2025-07-29 13:55:37.168988,3,1,66
S0309,2025-07-30 13:55:37.168988,5,1,72
S0309,2025-07-31 13:55:37.168988,3,1,76
S0309,2025-08-01 13:55:37.168988,6,1,44
S0309,2025-08-02 13:55:37.168988,13,0,56
S0309,2025-08-03 13:55:37.168988,14,0,32
S0309,2025-08-04 13:55:37.168988,9,1,70
S0309,2025-08-05 13:55:37.168988,13,1,39
S0309,2025-08-06 13:55:37.168988,5,1,56
S0309,2025-08-07 13:55:37.168988,2,1,56
S0309,2025-08-08 13:55:37.168988,12,1,73
S0309,2025-08-09 13:55:37.168988,12,1,44
S0309,2025-08-10 13:55:37.168988,11,1,67
S0309,2025-08-11 13:55:37.168988,5,1,56
S0309,2025-08-12 13:55:37.168988,10,1,77
S0309,2025-08-13 13:55:37.168988,11,1,53
S0309,2025-08-14 13:55:37.168988,11,0,38
S0309,2025-08-15 13:55:37.168988,12,1,77
S0309,2025-08-16 13:55:37.168988,10,1,58
S0309,2025-08-17 13:55:37.168988,2,1,57
S0309,2025-08-18 13:55:37.168988,13,1,63
S0309,2025-08-19 13:55:37.168988,10,1,43
S0309,2025-08-20 13:55:37.168988,6,1,63
S0309,2025-08-21 13:55:37.168988,1,0,42
S0309,2025-08-22 13:55:37.168988,1,1,73
S0309,2025-08-23 13:55:37.168988,13,0,62
S0309,2025-08-24 13:55:37.168988,3,1,42
S0309,2025-08-25 13:55:37.168988,6,0,49
S0309,2025-08-26 13:55:37.168988,13,1,46
S0309,2025-08-27 13:55:37.168988,4,1,46
S0309,2025-08-28 13:55:37.168988,8,0,28
S0309,2025-08-29 13:55:37.168988,6,1,58
S0309,2025-08-30 13:55:37.168988,8,1,39
S0309,2025-08-31 13:55:37.168988,10,1,46
S0309,2025-09-01 13:55:37.168988,9,0,53
S0309,2025-09-02 13:55:37.168988,9,1,41
S0309,2025-09-03 13:55:37.168988,1,0,46
S0309,2025-09-04 13:55:37.168988,1,1,74
S0309,2025-09-05 13:55:37.168988,4,1,58
S0309,2025-09-06 13:55:37.168988,1,1,54
S0309,2025-09-07 13:55:37.168988,14,1,55
S0309,2025-09-08 13:55:37.168988,11,1,58
S0309,2025-09-09 13:55:37.168988,9,1,53
S0309,2025-09-10 13:55:37.168988,12,1,54
S0309,2025-09-11 13:55:37.168988,11,1,52
S0309,2025-09-12 13:55:37.168988,7,1,57
S0309,2025-09-13 13:55:37.168988,7,1,59
S0309,2025-09-14 13:55:37.168988,13,1,46
S0309,2025-09-15 13:55:37.168988,6,1,40
S0309,2025-09-16 13:55:37.168988,14,1,51
S0309,2025-09-17 13:55:37.168988,3,1,52
S0309,2025-09-18 13:55:37.168988,12,0,37
S0309,2025-09-19 13:55:37.168988,12,1,41
S0309,2025-09-20 13:55:37.168988,9,1,60
S0309,2025-09-21 13:55:37.168988,5,0,50
S0309,2025-09-22 13:55:37.168988,3,1,48
S0309,2025-09-23 13:55:37.168988,13,1,59
S0309,2025-09-24 13:55:37.168988,1,1,39
S0309,2025-09-25 13:55:37.168988,6,1,56
S0309,2025-09-26 13:55:37.168988,3,1,64
S0309,2025-09-27 13:55:37.168988,9,1,67
S0309,2025-09-28 13:55:37.168988,13,0,44
S0309,2025-09-29 13:55:37.168988,5,1,78
S0309,2025-09-30 13:55:37.168988,3,1,41
S0309,2025-10-01 13:55:37.168988,7,0,43
S0309,2025-10-02 13:55:37.168988,11,1,50
S0309,2025-10-03 13:55:37.168988,3,0,54
S0309,2025-10-04 13:55:37.168988,3,1,47
S0309,2025-10-05 13:55:37.168988,12,1,68
S0309,2025-10-06 13:55:37.168988,10,1,53
S0309,2025-10-07 13:55:37.168988,13,0,22
S0309,2025-10-08 13:55:37.168988,9,1,49
S0309,2025-10-09 13:55:37.168988,5,1,53
S0309,2025-10-10 13:55:37.168988,1,1,75
S0309,2025-10-11 13:55:37.168988,6,1,57
S0309,2025-10-12 13:55:37.168988,8,1,61
S0309,2025-10-13 13:55:37.168988,4,1,39
S0309,2025-10-14 13:55:37.168988,4,1,47
S0309,2025-10-15 13:55:37.168988,10,0,38
S0309,2025-10-16 13:55:37.168988,5,0,61
S0309,2025-10-17 13:55:37.168988,14,1,47
S0309,2025-10-18 13:55:37.168988,13,0,25
S0309,2025-10-19 13:55:37.168988,1,0,42
S0309,2025-10-20 13:55:37.168988,10,1,45
S0309,2025-10-21 13:55:37.168988,7,1,64
S0309,2025-10-22 13:55:37.168988,13,1,71
S0309,2025-10-23 13:55:37.168988,10,1,56
S0309,2025-10-24 13:55:37.168988,3,1,41
S0309,2025-10-25 13:55:37.168988,8,1,55
S0309,2025-10-26 13:55:37.168988,9,1,62
S0309,2025-10-27 13:55:37.168988,10,1,42
S0309,2025-10-28 13:55:37.168988,2,1,56
S0309,2025-10-29 13:55:37.168988,6,1,63
S0309,2025-10-30 13:55:37.168988,4,1,51
S0309,2025-10-31 13:55:37.168988,12,1,68
S0309,2025-11-01 13:55:37.168988,5,1,62
S0309,2025-11-02 13:55:37.168988,1,0,35
S0309,2025-11-03 13:55:37.168988,5,1,55
S0309,2025-11-04 13:55:37.168988,1,1,52
S0309,2025-11-05 13:55:37.168988,4,1,71
S0309,2025-11-06 13:55:37.168988,4,1,76
S0309,2025-11-07 13:55:37.168988,6,1,44
S0309,2025-11-08 13:55:37.168988,11,1,45
S0309,2025-11-09 13:55:37.168988,1,1,46
S0309,2025-11-10 13:55:37.168988,5,1,63
S0309,2025-11-11 13:55:37.168988,12,1,70
S0309,2025-11-12 13:55:37.168988,11,1,41
S0309,2025-11-13 13:55:37.168988,7,1,54
S0309,2025-11-14 13:55:37.168988,6,1,74
S0309,2025-11-15 13:55:37.168988,7,0,49
S0309,2025-11-16 13:55:37.168988,13,0,38
S0309,2025-11-17 13:55:37.168988,6,1,45
S0309,2025-11-18 13:55:37.168988,10,1,58
S0309,2025-11-19 13:55:37.168988,13,1,73
S0309,2025-11-20 13:55:37.168988,11,1,45
S0309,2025-11-21 13:55:37.168988,6,1,49
S0309,2025-11-22 13:55:37.168988,9,1,68
S0309,2025-11-23 13:55:37.168988,12,1,40
S0309,2025-11-24 13:55:37.168988,12,1,46
S0309,2025-11-25 13:55:37.168988,12,1,41
S0309,2025-11-26 13:55:37.168988,2,1,56
S0309,2025-11-27 13:55:37.168988,8,1,42
S0309,2025-11-28 13:55:37.168988,13,1,70
S0309,2025-11-29 13:55:37.168988,5,0,28
S0309,2025-11-30 13:55:37.168988,8,1,60
S0309,2025-12-01 13:55:37.168988,2,0,27
S0309,2025-12-02 13:55:37.168988,14,1,73
S0309,2025-12-03 13:55:37.168988,6,1,75
S0309,2025-12-04 13:55:37.168988,2,1,67
S0309,2025-12-05 13:55:37.168988,7,1,64
S0309,2025-12-06 13:55:37.168988,14,1,73
S0309,2025-12-07 13:55:37.168988,9,0,34
S0309,2025-12-08 13:55:37.168988,11,1,71
S0309,2025-12-09 13:55:37.168988,7,0,15
S0309,2025-12-10 13:55:37.168988,7,0,15
S0309,2025-12-11 13:55:37.168988,9,0,53
S0309,2025-12-12 13:55:37.168988,1,1,40
S0309,2025-12-13 13:55:37.168988,2,1,73
S0309,2025-12-14 13:55:37.168988,14,1,60
S0309,2025-12-15 13:55:37.168988,9,1,56
S0309,2025-12-16 13:55:37.168988,5,1,74
S0309,2025-12-17 13:55:37.168988,7,0,59
S0309,2025-12-18 13:55:37.168988,1,1,71
S0309,2025-12-19 13:55:37.168988,12,1,50
S0309,2025-12-20 13:55:37.168988,6,1,75
S0309,2025-12-21 13:55:37.168988,3,1,66
S0309,2025-12-22 13:55:37.168988,11,1,69
S0309,2025-12-23 13:55:37.168988,14,0,34
S0309,2025-12-24 13:55:37.168988,2,1,70
S0309,2025-12-25 13:55:37.168988,8,1,55
S0309,2025-12-26 13:55:37.168988,10,1,78
S0309,2025-12-27 13:55:37.168988,4,0,47
S0309,2025-12-28 13:55:37.168988,8,1,72
S0309,2025-12-29 13:55:37.168988,5,1,47
S0309,2025-12-30 13:55:37.168988,4,1,43
S0309,2025-12-31 13:55:37.168988,10,1,47
S0309,2026-01-01 13:55:37.168988,1,1,43
S0309,2026-01-02 13:55:37.168988,6,1,57
S0309,2026-01-03 13:55:37.168988,4,1,64
S0309,2026-01-04 13:55:37.168988,3,0,39
S0309,2026-01-05 13:55:37.168988,13,0,30
S0309,2026-01-06 13:55:37.168988,1,1,70
S0309,2026-01-07 13:55:37.168988,8,1,75
S0309,2026-01-08 13:55:37.168988,9,0,63
S0309,2026-01-09 13:55:37.168988,11,0,48
S0309,2026-01-10 13:55:37.168988,8,0,38
S0309,2026-01-11 13:55:37.168988,3,1,60
S0309,2026-01-12 13:55:37.168988,14,1,61
S0309,2026-01-13 13:55:37.168988,13,1,70
S0309,2026-01-14 13:55:37.168988,14,1,55
S0309,2026-01-15 13:55:37.168988,2,1,44
S0309,2026-01-16 13:55:37.168988,3,1,49
S0310,2025-07-21 13:55:37.168988,14,1,34
S0310,2025-07-22 13:55:37.168988,2,1,51
S0310,2025-07-23 13:55:37.168988,5,0,31
S0310,2025-07-24 13:55:37.168988,3,1,61
S0310,2025-07-25 13:55:37.168988,4,1,61
S0310,2025-07-26 13:55:37.168988,12,0,21
S0310,2025-07-27 13:55:37.168988,7,0,15
S0310,2025-07-28 13:55:37.168988,2,1,65
S0310,2025-07-29 13:55:37.168988,4,1,43
S0310,2025-07-30 13:55:37.168988,13,0,33
S0310,2025-07-31 13:55:37.168988,11,1,65
S0310,2025-08-01 13:55:37.168988,8,1,40
S0310,2025-08-02 13:55:37.168988,5,1,40
S0310,2025-08-03 13:55:37.168988,11,1,33
S0310,2025-08-04 13:55:37.168988,11,1,50
S0310,2025-08-05 13:55:37.168988,2,1,42
S0310,2025-08-06 13:55:37.168988,4,1,38
S0310,2025-08-07 13:55:37.168988,1,1,52
S0310,2025-08-08 13:55:37.168988,14,1,62
S0310,2025-08-09 13:55:37.168988,5,1,62
S0310,2025-08-10 13:55:37.168988,9,1,65
S0310,2025-08-11 13:55:37.168988,10,0,39
S0310,2025-08-12 13:55:37.168988,1,1,65
S0310,2025-08-13 13:55:37.168988,2,1,33
S0310,2025-08-14 13:55:37.168988,3,0,3
S0310,2025-08-15 13:55:37.168988,12,0,12
S0310,2025-08-16 13:55:37.168988,3,1,44
S0310,2025-08-17 13:55:37.168988,9,1,43
S0310,2025-08-18 13:55:37.168988,2,1,31
S0310,2025-08-19 13:55:37.168988,1,1,38
S0310,2025-08-20 13:55:37.168988,9,0,43
S0310,2025-08-21 13:55:37.168988,14,1,42
S0310,2025-08-22 13:55:37.168988,1,0,31
S0310,2025-08-23 13:55:37.168988,4,1,30
S0310,2025-08-24 13:55:37.168988,9,1,51
S0310,2025-08-25 13:55:37.168988,3,1,53
S0310,2025-08-26 13:55:37.168988,11,1,30
S0310,2025-08-27 13:55:37.168988,10,1,42
S0310,2025-08-28 13:55:37.168988,5,1,47
S0310,2025-08-29 13:55:37.168988,6,1,46
S0310,2025-08-30 13:55:37.168988,9,1,49
S0310,2025-08-31 13:55:37.168988,11,0,24
S0310,2025-09-01 13:55:37.168988,6,1,45
S0310,2025-09-02 13:55:37.168988,3,1,54
S0310,2025-09-03 13:55:37.168988,3,1,60
S0310,2025-09-04 13:55:37.168988,13,1,28
S0310,2025-09-05 13:55:37.168988,6,1,64
S0310,2025-09-06 13:55:37.168988,13,1,60
S0310,2025-09-07 13:55:37.168988,13,0,31
S0310,2025-09-08 13:55:37.168988,13,1,45
S0310,2025-09-09 13:55:37.168988,11,0,10
S0310,2025-09-10 13:55:37.168988,12,1,39
S0310,2025-09-11 13:55:37.168988,8,1,28
S0310,2025-09-12 13:55:37.168988,8,1,28
S0310,2025-09-13 13:55:37.168988,2,0,30
S0310,2025-09-14 13:55:37.168988,3,1,43
S0310,2025-09-15 13:55:37.168988,11,1,46
S0310,2025-09-16 13:55:37.168988,3,0,25
S0310,2025-09-17 13:55:37.168988,11,1,43
S0310,2025-09-18 13:55:37.168988,5,1,57
S0310,2025-09-19 13:55:37.168988,6,1,60
S0310,2025-09-20 13:55:37.168988,8,1,51
S0310,2025-09-21 13:55:37.168988,11,1,64
S0310,2025-09-22 13:55:37.168988,8,1,35
S0310,2025-09-23 13:55:37.168988,7,0,24
S0310,2025-09-24 13:55:37.168988,6,1,51
S0310,2025-09-25 13:55:37.168988,8,1,66
S0310,2025-09-26 13:55:37.168988,5,1,38
S0310,2025-09-27 13:55:37.168988,10,0,41
S0310,2025-09-28 13:55:37.168988,3,1,55
S0310,2025-09-29 13:55:37.168988,11,1,45
S0310,2025-09-30 13:55:37.168988,14,1,45
S0310,2025-10-01 13:55:37.168988,5,0,29
S0310,2025-10-02 13:55:37.168988,14,0,47
S0310,2025-10-03 13:55:37.168988,2,1,33
S0310,2025-10-04 13:55:37.168988,4,1,30
S0310,2025-10-05 13:55:37.168988,11,0,17
S0310,2025-10-06 13:55:37.168988,4,1,53
S0310,2025-10-07 13:55:37.168988,7,1,48
