student_id,quiz_id,topic,score,max_score,date
S0225,QZ_PRO,Probability,37,100,2025-07-30 13:55:37.168988
S0225,QZ_STA,Statistics,66,100,2025-07-30 13:55:37.168988
S0225,QZ_STA,Statistics,80,100,2025-09-03 13:55:37.168988
S0225,QZ_ML ,ML Basics,77,100,2025-11-18 13:55:37.168988
S0225,QZ_ML ,ML Basics,46,100,2025-09-27 13:55:37.168988
S0225,QZ_ML ,ML Basics,40,100,2025-10-26 13:55:37.168988
S0225,QZ_DEE,Deep Learning,43,100,2025-11-02 13:55:37.168988
S0225,QZ_DEE,Deep Learning,77,100,2025-11-01 13:55:37.168988
S0225,QZ_NLP,NLP,60,100,2026-01-02 13:55:37.168988
S0225,QZ_NLP,NLP,63,100,2025-10-02 13:55:37.168988
S0225,QZ_NLP,NLP,26,100,2025-11-30 13:55:37.168988
S0225,QZ_COM,Computer Vision,25,100,2025-09-01 13:55:37.168988
S0225,QZ_COM,Computer Vision,70,100,2025-08-09 13:55:37.168988
S0225,QZ_OPT,Optimization,27,100,2025-08-22 13:55:37.168988
S0225,QZ_OPT,Optimization,43,100,2025-08-14 13:55:37.168988
S0226,QZ_LIN,Linear Algebra,89,100,2025-07-31 13:55:37.168988
S0226,QZ_LIN,Linear Algebra,39,100,2025-11-13 13:55:37.168988
S0226,QZ_LIN,Linear Algebra,98,100,2025-09-30 13:55:37.168988
S0226,QZ_LIN,Linear Algebra,61,100,2025-11-25 13:55:37.168988
S0226,QZ_PRO,Probability,75,100,2025-11-04 13:55:37.168988
S0226,QZ_PRO,Probability,55,100,2025-08-17 13:55:37.168988
S0226,QZ_PRO,Probability,92,100,2026-01-04 13:55:37.168988
S0226,QZ_PRO,Probability,75,100,2025-11-27 13:55:37.168988
S0226,QZ_STA,Statistics,67,100,2025-09-12 13:55:37.168988
S0226,QZ_STA,Statistics,57,100,2025-12-03 13:55:37.168988
S0226,QZ_STA,Statistics,53,100,2025-09-25 13:55:37.168988
S0226,QZ_ML ,ML Basics,84,100,2026-01-15 13:55:37.168988
S0226,QZ_ML ,ML Basics,44,100,2025-08-28 13:55:37.168988
S0226,QZ_ML ,ML Basics,36,100,2025-09-02 13:55:37.168988
S0226,QZ_DEE,Deep Learning,95,100,2026-01-03 13:55:37.168988
S0226,QZ_DEE,Deep Learning,75,100,2025-11-25 13:55:37.168988
S0226,QZ_NLP,NLP,81,100,2026-01-02 13:55:37.168988
S0226,QZ_NLP,NLP,34,100,2025-11-17 13:55:37.168988
S0226,QZ_NLP,NLP,81,100,2025-10-20 13:55:37.168988
S0226,QZ_COM,Computer Vision,54,100,2025-08-25 13:55:37.168988
S0226,QZ_COM,Computer Vision,61,100,2025-11-20 13:55:37.168988
S0226,QZ_COM,Computer Vision,76,100,2026-01-01 13:55:37.168988
S0226,QZ_COM,Computer Vision,25,100,2025-11-28 13:55:37.168988
S0226,QZ_OPT,Optimization,53,100,2025-08-07 13:55:37.168988
S0226,QZ_OPT,Optimization,29,100,2025-09-02 13:55:37.168988
S0226,QZ_OPT,Optimization,64,100,2025-11-03 13:55:37.168988
S0227,QZ_LIN,Linear Algebra,31,100,2025-12-01 13:55:37.168988
S0227,QZ_LIN,Linear Algebra,35,100,2025-10-16 13:55:37.168988
S0227,QZ_LIN,Linear Algebra,55,100,2026-01-15 13:55:37.168988
S0227,QZ_PRO,Probability,79,100,2025-12-23 13:55:37.168988
S0227,QZ_PRO,Probability,35,100,2025-10-28 13:55:37.168988
S0227,QZ_STA,Statistics,45,100,2025-11-23 13:55:37.168988
S0227,QZ_STA,Statistics,83,100,2025-10-03 13:55:37.168988
S0227,QZ_ML ,ML Basics,34,100,2025-08-03 13:55:37.168988
S0227,QZ_ML ,ML Basics,69,100,2025-08-19 13:55:37.168988
S0227,QZ_DEE,Deep Learning,34,100,2026-01-14 13:55:37.168988
S0227,QZ_DEE,Deep Learning,89,100,2025-11-01 13:55:37.168988
S0227,QZ_DEE,Deep Learning,92,100,2025-07-26 13:55:37.168988
S0227,QZ_NLP,NLP,81,100,2025-12-22 13:55:37.168988
S0227,QZ_NLP,NLP,35,100,2025-12-25 13:55:37.168988
S0227,QZ_NLP,NLP,95,100,2025-11-29 13:55:37.168988
S0227,QZ_NLP,NLP,30,100,2026-01-07 13:55:37.168988
S0227,QZ_COM,Computer Vision,43,100,2025-10-12 13:55:37.168988
S0227,QZ_COM,Computer Vision,78,100,2025-08-29 13:55:37.168988
S0227,QZ_COM,Computer Vision,44,100,2025-11-02 13:55:37.168988
S0227,QZ_OPT,Optimization,77,100,2025-08-05 13:55:37.168988
S0227,QZ_OPT,Optimization,71,100,2025-10-14 13:55:37.168988
S0227,QZ_OPT,Optimization,99,100,2025-09-07 13:55:37.168988
S0227,QZ_OPT,Optimization,68,100,2025-10-16 13:55:37.168988
S0228,QZ_LIN,Linear Algebra,71,100,2025-10-29 13:55:37.168988
S0228,QZ_LIN,Linear Algebra,76,100,2025-08-01 13:55:37.168988
S0228,QZ_LIN,Linear Algebra,31,100,2025-12-06 13:55:37.168988
S0228,QZ_PRO,Probability,43,100,2025-07-31 13:55:37.168988
S0228,QZ_PRO,Probability,57,100,2025-11-05 13:55:37.168988
S0228,QZ_STA,Statistics,37,100,2025-09-25 13:55:37.168988
S0228,QZ_STA,Statistics,57,100,2025-09-04 13:55:37.168988
S0228,QZ_ML ,ML Basics,94,100,2025-08-28 13:55:37.168988
S0228,QZ_ML ,ML Basics,32,100,2025-12-14 13:55:37.168988
S0228,QZ_DEE,Deep Learning,87,100,2025-12-30 13:55:37.168988
S0228,QZ_DEE,Deep Learning,51,100,2025-11-18 13:55:37.168988
S0228,QZ_NLP,NLP,91,100,2025-10-24 13:55:37.168988
S0228,QZ_NLP,NLP,44,100,2025-10-07 13:55:37.168988
S0228,QZ_NLP,NLP,48,100,2026-01-11 13:55:37.168988
S0228,QZ_COM,Computer Vision,93,100,2025-07-23 13:55:37.168988
S0228,QZ_COM,Computer Vision,53,100,2025-08-05 13:55:37.168988
S0228,QZ_COM,Computer Vision,53,100,2025-08-12 13:55:37.168988
S0228,QZ_OPT,Optimization,55,100,2025-09-22 13:55:37.168988
S0228,QZ_OPT,Optimization,88,100,2025-08-29 13:55:37.168988
S0229,QZ_LIN,Linear Algebra,63,100,2025-12-07 13:55:37.168988
S0229,QZ_LIN,Linear Algebra,56,100,2026-01-01 13:55:37.168988
S0229,QZ_LIN,Linear Algebra,80,100,2025-08-06 13:55:37.168988
S0229,QZ_LIN,Linear Algebra,43,100,2025-12-25 13:55:37.168988
S0229,QZ_PRO,Probability,67,100,2025-12-01 13:55:37.168988
S0229,QZ_PRO,Probability,45,100,2025-09-15 13:55:37.168988
S0229,QZ_PRO,Probability,37,100,2025-12-16 13:55:37.168988
S0229,QZ_STA,Statistics,49,100,2025-09-23 13:55:37.168988
S0229,QZ_STA,Statistics,65,100,2026-01-10 13:55:37.168988
S0229,QZ_STA,Statistics,55,100,2025-07-25 13:55:37.168988
S0229,QZ_STA,Statistics,29,100,2026-01-04 13:55:37.168988
S0229,QZ_ML ,ML Basics,30,100,2025-07-31 13:55:37.168988
S0229,QZ_ML ,ML Basics,36,100,2025-08-12 13:55:37.168988
S0229,QZ_ML ,ML Basics,28,100,2025-09-15 13:55:37.168988
S0229,QZ_ML ,ML Basics,36,100,2025-10-28 13:55:37.168988
S0229,QZ_DEE,Deep Learning,52,100,2025-12-29 13:55:37.168988
S0229,QZ_DEE,Deep Learning,79,100,2025-08-16 13:55:37.168988
S0229,QZ_DEE,Deep Learning,39,100,2025-08-16 13:55:37.168988
S0229,QZ_DEE,Deep Learning,25,100,2025-08-20 13:55:37.168988
S0229,QZ_NLP,NLP,52,100,2025-08-04 13:55:37.168988
S0229,QZ_NLP,NLP,78,100,2025-07-29 13:55:37.168988
S0229,QZ_COM,Computer Vision,81,100,2025-12-03 13:55:37.168988
S0229,QZ_COM,Computer Vision,72,100,2025-12-27 13:55:37.168988
S0229,QZ_COM,Computer Vision,78,100,2025-07-31 13:55:37.168988
S0229,QZ_OPT,Optimization,72,100,2025-09-24 13:55:37.168988
S0229,QZ_OPT,Optimization,98,100,2025-08-25 13:55:37.168988
S0229,QZ_OPT,Optimization,32,100,2025-08-22 13:55:37.168988
S0229,QZ_OPT,Optimization,37,100,2025-09-03 13:55:37.168988
S0230,QZ_LIN,Linear Algebra,53,100,2025-10-13 13:55:37.168988
S0230,QZ_LIN,Linear Algebra,40,100,2026-01-01 13:55:37.168988
S0230,QZ_LIN,Linear Algebra,56,100,2025-11-13 13:55:37.168988
S0230,QZ_LIN,Linear Algebra,93,100,2025-12-08 13:55:37.168988
S0230,QZ_PRO,Probability,70,100,2025-11-06 13:55:37.168988
S0230,QZ_PRO,Probability,90,100,2025-11-27 13:55:37.168988
S0230,QZ_PRO,Probability,43,100,2026-01-07 13:55:37.168988
S0230,QZ_STA,Statistics,36,100,2025-12-02 13:55:37.168988
S0230,QZ_STA,Statistics,70,100,2025-10-26 13:55:37.168988
S0230,QZ_ML ,ML Basics,48,100,2025-10-03 13:55:37.168988
S0230,QZ_ML ,ML Basics,77,100,2025-11-19 13:55:37.168988
S0230,QZ_ML ,ML Basics,71,100,2025-10-31 13:55:37.168988
S0230,QZ_ML ,ML Basics,36,100,2025-09-21 13:55:37.168988
S0230,QZ_DEE,Deep Learning,71,100,2025-08-22 13:55:37.168988
S0230,QZ_DEE,Deep Learning,35,100,2025-11-03 13:55:37.168988
S0230,QZ_DEE,Deep Learning,61,100,2025-07-30 13:55:37.168988
S0230,QZ_DEE,Deep Learning,52,100,2025-09-09 13:55:37.168988
S0230,QZ_NLP,NLP,39,100,2025-08-25 13:55:37.168988
S0230,QZ_NLP,NLP,57,100,2025-11-20 13:55:37.168988
S0230,QZ_NLP,NLP,45,100,2025-11-30 13:55:37.168988
S0230,QZ_NLP,NLP,72,100,2025-12-08 13:55:37.168988
S0230,QZ_COM,Computer Vision,26,100,2025-09-14 13:55:37.168988
S0230,QZ_COM,Computer Vision,72,100,2025-08-30 13:55:37.168988
S0230,QZ_OPT,Optimization,66,100,2025-10-30 13:55:37.168988
S0230,QZ_OPT,Optimization,48,100,2025-10-31 13:55:37.168988
S0230,QZ_OPT,Optimization,89,100,2025-09-18 13:55:37.168988
S0230,QZ_OPT,Optimization,48,100,2025-07-27 13:55:37.168988
S0231,QZ_LIN,Linear Algebra,30,100,2025-12-27 13:55:37.168988
S0231,QZ_LIN,Linear Algebra,53,100,2025-09-06 13:55:37.168988
S0231,QZ_PRO,Probability,88,100,2025-11-11 13:55:37.168988
S0231,QZ_PRO,Probability,82,100,2025-08-12 13:55:37.168988
S0231,QZ_STA,Statistics,98,100,2025-10-26 13:55:37.168988
S0231,QZ_STA,Statistics,47,100,2025-12-26 13:55:37.168988
S0231,QZ_ML ,ML Basics,55,100,2025-08-18 13:55:37.168988
S0231,QZ_ML ,ML Basics,40,100,2026-01-03 13:55:37.168988
S0231,QZ_ML ,ML Basics,94,100,2025-08-05 13:55:37.168988
S0231,QZ_DEE,Deep Learning,81,100,2025-11-26 13:55:37.168988
S0231,QZ_DEE,Deep Learning,92,100,2025-11-17 13:55:37.168988
S0231,QZ_NLP,NLP,44,100,2025-08-17 13:55:37.168988
S0231,QZ_NLP,NLP,86,100,2025-12-05 13:55:37.168988
S0231,QZ_NLP,NLP,87,100,2025-07-21 13:55:37.168988
S0231,QZ_COM,Computer Vision,47,100,2025-11-04 13:55:37.168988
S0231,QZ_COM,Computer Vision,69,100,2025-10-18 13:55:37.168988
S0231,QZ_OPT,Optimization,87,100,2025-12-05 13:55:37.168988
S0231,QZ_OPT,Optimization,59,100,2026-01-08 13:55:37.168988
S0232,QZ_LIN,Linear Algebra,86,100,2025-08-04 13:55:37.168988
S0232,QZ_LIN,Linear Algebra,64,100,2025-11-30 13:55:37.168988
S0232,QZ_LIN,Linear Algebra,95,100,2025-10-17 13:55:37.168988
S0232,QZ_LIN,Linear Algebra,54,100,2025-08-28 13:55:37.168988
S0232,QZ_PRO,Probability,42,100,2025-12-02 13:55:37.168988
S0232,QZ_PRO,Probability,28,100,2025-10-13 13:55:37.168988
S0232,QZ_PRO,Probability,39,100,2025-09-29 13:55:37.168988
S0232,QZ_STA,Statistics,61,100,2025-12-22 13:55:37.168988
S0232,QZ_STA,Statistics,76,100,2025-11-16 13:55:37.168988
S0232,QZ_ML ,ML Basics,71,100,2025-08-26 13:55:37.168988
S0232,QZ_ML ,ML Basics,56,100,2026-01-01 13:55:37.168988
S0232,QZ_ML ,ML Basics,49,100,2025-10-22 13:55:37.168988
S0232,QZ_DEE,Deep Learning,64,100,2025-10-01 13:55:37.168988
S0232,QZ_DEE,Deep Learning,49,100,2025-07-26 13:55:37.168988
S0232,QZ_NLP,NLP,87,100,2025-12-17 13:55:37.168988
S0232,QZ_NLP,NLP,48,100,2025-08-25 13:55:37.168988
S0232,QZ_NLP,NLP,29,100,2025-07-29 13:55:37.168988
S0232,QZ_NLP,NLP,83,100,2025-10-04 13:55:37.168988
S0232,QZ_COM,Computer Vision,67,100,2025-12-14 13:55:37.168988
S0232,QZ_COM,Computer Vision,34,100,2025-09-07 13:55:37.168988
S0232,QZ_COM,Computer Vision,73,100,2025-10-29 13:55:37.168988
S0232,QZ_OPT,Optimization,26,100,2025-11-22 13:55:37.168988
S0232,QZ_OPT,Optimization,75,100,2025-07-26 13:55:37.168988
S0232,QZ_OPT,Optimization,31,100,2025-07-26 13:55:37.168988
S0232,QZ_OPT,Optimization,54,100,2025-09-14 13:55:37.168988
S0233,QZ_LIN,Linear Algebra,47,100,2025-11-01 13:55:37.168988
S0233,QZ_LIN,Linear Algebra,98,100,2025-09-29 13:55:37.168988
S0233,QZ_LIN,Linear Algebra,52,100,2025-10-06 13:55:37.168988
S0233,QZ_PRO,Probability,85,100,2026-01-13 13:55:37.168988
S0233,QZ_PRO,Probability,73,100,2025-10-10 13:55:37.168988
S0233,QZ_PRO,Probability,66,100,2025-07-31 13:55:37.168988
S0233,QZ_STA,Statistics,52,100,2025-11-20 13:55:37.168988
S0233,QZ_STA,Statistics,65,100,2025-07-24 13:55:37.168988
S0233,QZ_ML ,ML Basics,80,100,2025-11-01 13:55:37.168988
S0233,QZ_ML ,ML Basics,59,100,2025-10-22 13:55:37.168988
S0233,QZ_ML ,ML Basics,82,100,2026-01-01 13:55:37.168988
S0233,QZ_ML ,ML Basics,26,100,2025-08-08 13:55:37.168988
S0233,QZ_DEE,Deep Learning,94,100,2025-11-13 13:55:37.168988
S0233,QZ_DEE,Deep Learning,70,100,2025-09-17 13:55:37.168988
S0233,QZ_DEE,Deep Learning,95,100,2025-07-24 13:55:37.168988
S0233,QZ_NLP,NLP,85,100,2025-07-27 13:55:37.168988
S0233,QZ_NLP,NLP,94,100,2025-10-15 13:55:37.168988
S0233,QZ_NLP,NLP,73,100,2025-12-18 13:55:37.168988
S0233,QZ_NLP,NLP,98,100,2025-09-06 13:55:37.168988
S0233,QZ_COM,Computer Vision,41,100,2025-08-23 13:55:37.168988
S0233,QZ_COM,Computer Vision,32,100,2025-09-16 13:55:37.168988
S0233,QZ_COM,Computer Vision,99,100,2025-11-15 13:55:37.168988
S0233,QZ_OPT,Optimization,80,100,2025-08-19 13:55:37.168988
S0233,QZ_OPT,Optimization,44,100,2026-01-04 13:55:37.168988
S0234,QZ_LIN,Linear Algebra,48,100,2025-08-07 13:55:37.168988
S0234,QZ_LIN,Linear Algebra,64,100,2025-12-27 13:55:37.168988
S0234,QZ_PRO,Probability,97,100,2025-08-25 13:55:37.168988
S0234,QZ_PRO,Probability,26,100,2025-12-30 13:55:37.168988
S0234,QZ_PRO,Probability,52,100,2025-11-07 13:55:37.168988
S0234,QZ_STA,Statistics,90,100,2025-09-18 13:55:37.168988
S0234,QZ_STA,Statistics,65,100,2025-09-09 13:55:37.168988
S0234,QZ_STA,Statistics,70,100,2025-10-14 13:55:37.168988
S0234,QZ_STA,Statistics,71,100,2025-09-16 13:55:37.168988
S0234,QZ_ML ,ML Basics,44,100,2025-09-26 13:55:37.168988
S0234,QZ_ML ,ML Basics,76,100,2025-10-12 13:55:37.168988
S0234,QZ_DEE,Deep Learning,30,100,2025-11-10 13:55:37.168988
S0234,QZ_DEE,Deep Learning,79,100,2025-11-04 13:55:37.168988
S0234,QZ_DEE,Deep Learning,51,100,2025-08-17 13:55:37.168988
S0234,QZ_DEE,Deep Learning,45,100,2025-07-30 13:55:37.168988
S0234,QZ_NLP,NLP,51,100,2025-08-05 13:55:37.168988
S0234,QZ_NLP,NLP,75,100,2025-07-23 13:55:37.168988
S0234,QZ_COM,Computer Vision,68,100,2025-12-31 13:55:37.168988
S0234,QZ_COM,Computer Vision,34,100,2025-10-01 13:55:37.168988
S0234,QZ_COM,Computer Vision,31,100,2025-11-12 13:55:37.168988
S0234,QZ_COM,Computer Vision,63,100,2025-11-22 13:55:37.168988
S0234,QZ_OPT,Optimization,29,100,2025-12-28 13:55:37.168988
S0234,QZ_OPT,Optimization,99,100,2025-09-09 13:55:37.168988
S0234,QZ_OPT,Optimization,57,100,2025-11-17 13:55:37.168988
S0235,QZ_LIN,Linear Algebra,84,100,2025-11-20 13:55:37.168988
S0235,QZ_LIN,Linear Algebra,83,100,2025-10-13 13:55:37.168988
S0235,QZ_LIN,Linear Algebra,45,100,2025-10-12 13:55:37.168988
S0235,QZ_PRO,Probability,25,100,2026-01-10 13:55:37.168988
S0235,QZ_PRO,Probability,73,100,2025-07-26 13:55:37.168988
S0235,QZ_STA,Statistics,93,100,2025-09-09 13:55:37.168988
S0235,QZ_STA,Statistics,94,100,2025-10-07 13:55:37.168988
S0235,QZ_STA,Statistics,62,100,2025-11-27 13:55:37.168988
S0235,QZ_ML ,ML Basics,65,100,2025-09-10 13:55:37.168988
S0235,QZ_ML ,ML Basics,25,100,2025-12-17 13:55:37.168988
S0235,QZ_ML ,ML Basics,45,100,2026-01-06 13:55:37.168988
S0235,QZ_DEE,Deep Learning,33,100,2025-07-25 13:55:37.168988
S0235,QZ_DEE,Deep Learning,76,100,2025-09-17 13:55:37.168988
S0235,QZ_DEE,Deep Learning,67,100,2025-11-28 13:55:37.168988
S0235,QZ_NLP,NLP,88,100,2025-08-07 13:55:37.168988
S0235,QZ_NLP,NLP,61,100,2025-11-04 13:55:37.168988
S0235,QZ_NLP,NLP,74,100,2025-09-18 13:55:37.168988
S0235,QZ_NLP,NLP,90,100,2025-12-01 13:55:37.168988
S0235,QZ_COM,Computer Vision,33,100,2025-11-30 13:55:37.168988
S0235,QZ_COM,Computer Vision,53,100,2025-10-05 13:55:37.168988
S0235,QZ_COM,Computer Vision,26,100,2025-09-01 13:55:37.168988
S0235,QZ_OPT,Optimization,39,100,2025-10-02 13:55:37.168988
S0235,QZ_OPT,Optimization,59,100,2025-08-02 13:55:37.168988
S0236,QZ_LIN,Linear Algebra,87,100,2025-10-07 13:55:37.168988
S0236,QZ_LIN,Linear Algebra,89,100,2025-12-09 13:55:37.168988
S0236,QZ_LIN,Linear Algebra,32,100,2025-09-30 13:55:37.168988
S0236,QZ_PRO,Probability,86,100,2025-10-28 13:55:37.168988
S0236,QZ_PRO,Probability,29,100,2025-12-26 13:55:37.168988
S0236,QZ_PRO,Probability,60,100,2025-11-09 13:55:37.168988
S0236,QZ_PRO,Probability,74,100,2025-09-30 13:55:37.168988
S0236,QZ_STA,Statistics,54,100,2025-11-07 13:55:37.168988
S0236,QZ_STA,Statistics,71,100,2025-07-24 13:55:37.168988
S0236,QZ_STA,Statistics,28,100,2025-08-10 13:55:37.168988
S0236,QZ_ML ,ML Basics,86,100,2025-11-02 13:55:37.168988
S0236,QZ_ML ,ML Basics,74,100,2025-11-03 13:55:37.168988
S0236,QZ_ML ,ML Basics,33,100,2025-10-17 13:55:37.168988
S0236,QZ_DEE,Deep Learning,34,100,2025-11-17 13:55:37.168988
S0236,QZ_DEE,Deep Learning,58,100,2025-08-16 13:55:37.168988
S0236,QZ_DEE,Deep Learning,81,100,2025-12-29 13:55:37.168988
S0236,QZ_NLP,NLP,54,100,2025-08-14 13:55:37.168988
S0236,QZ_NLP,NLP,74,100,2025-10-11 13:55:37.168988
S0236,QZ_NLP,NLP,99,100,2025-08-27 13:55:37.168988
S0236,QZ_NLP,NLP,28,100,2025-08-12 13:55:37.168988
S0236,QZ_COM,Computer Vision,50,100,2025-07-25 13:55:37.168988
S0236,QZ_COM,Computer Vision,98,100,2025-12-15 13:55:37.168988
S0236,QZ_COM,Computer Vision,65,100,2025-12-21 13:55:37.168988
S0236,QZ_COM,Computer Vision,57,100,2025-10-05 13:55:37.168988
S0236,QZ_OPT,Optimization,95,100,2025-09-19 13:55:37.168988
S0236,QZ_OPT,Optimization,78,100,2025-10-26 13:55:37.168988
S0236,QZ_OPT,Optimization,58,100,2025-09-18 13:55:37.168988
S0237,QZ_LIN,Linear Algebra,57,100,2025-08-18 13:55:37.168988
S0237,QZ_LIN,Linear Algebra,93,100,2025-12-03 13:55:37.168988
S0237,QZ_LIN,Linear Algebra,59,100,2025-09-28 13:55:37.168988
S0237,QZ_LIN,Linear Algebra,45,100,2025-09-26 13:55:37.168988
S0237,QZ_PRO,Probability,48,100,2025-10-29 13:55:37.168988
S0237,QZ_PRO,Probability,55,100,2025-08-05 13:55:37.168988
S0237,QZ_STA,Statistics,27,100,2025-09-08 13:55:37.168988
S0237,QZ_STA,Statistics,62,100,2025-10-22 13:55:37.168988
S0237,QZ_STA,Statistics,80,100,2025-09-06 13:55:37.168988
S0237,QZ_STA,Statistics,99,100,2025-10-26 13:55:37.168988
S0237,QZ_ML ,ML Basics,72,100,2025-08-05 13:55:37.168988
S0237,QZ_ML ,ML Basics,78,100,2025-09-17 13:55:37.168988
S0237,QZ_ML ,ML Basics,41,100,2025-08-08 13:55:37.168988
S0237,QZ_DEE,Deep Learning,74,100,2025-09-11 13:55:37.168988
S0237,QZ_DEE,Deep Learning,64,100,2025-08-31 13:55:37.168988
S0237,QZ_DEE,Deep Learning,51,100,2025-09-03 13:55:37.168988
S0237,QZ_NLP,NLP,81,100,2025-09-01 13:55:37.168988
S0237,QZ_NLP,NLP,82,100,2025-11-13 13:55:37.168988
S0237,QZ_NLP,NLP,64,100,2025-07-24 13:55:37.168988
S0237,QZ_NLP,NLP,55,100,2025-10-28 13:55:37.168988
S0237,QZ_COM,Computer Vision,48,100,2025-11-14 13:55:37.168988
S0237,QZ_COM,Computer Vision,81,100,2025-12-06 13:55:37.168988
S0237,QZ_OPT,Optimization,81,100,2025-10-27 13:55:37.168988
S0237,QZ_OPT,Optimization,55,100,2025-07-30 13:55:37.168988
S0238,QZ_LIN,Linear Algebra,40,100,2025-07-24 13:55:37.168988
S0238,QZ_LIN,Linear Algebra,32,100,2025-09-27 13:55:37.168988
S0238,QZ_LIN,Linear Algebra,74,100,2025-10-20 13:55:37.168988
S0238,QZ_LIN,Linear Algebra,59,100,2025-11-30 13:55:37.168988
S0238,QZ_PRO,Probability,32,100,2026-01-15 13:55:37.168988
S0238,QZ_PRO,Probability,37,100,2025-10-11 13:55:37.168988
S0238,QZ_PRO,Probability,87,100,2025-07-28 13:55:37.168988
S0238,QZ_PRO,Probability,89,100,2025-07-24 13:55:37.168988
S0238,QZ_STA,Statistics,79,100,2025-11-20 13:55:37.168988
S0238,QZ_STA,Statistics,72,100,2025-10-07 13:55:37.168988
S0238,QZ_STA,Statistics,30,100,2025-08-21 13:55:37.168988
S0238,QZ_STA,Statistics,83,100,2025-11-10 13:55:37.168988
S0238,QZ_ML ,ML Basics,98,100,2025-11-21 13:55:37.168988
S0238,QZ_ML ,ML Basics,76,100,2025-07-25 13:55:37.168988
S0238,QZ_ML ,ML Basics,51,100,2025-10-01 13:55:37.168988
S0238,QZ_ML ,ML Basics,51,100,2025-11-25 13:55:37.168988
S0238,QZ_DEE,Deep Learning,89,100,2025-09-22 13:55:37.168988
S0238,QZ_DEE,Deep Learning,67,100,2025-10-07 13:55:37.168988
S0238,QZ_NLP,NLP,44,100,2025-08-07 13:55:37.168988
S0238,QZ_NLP,NLP,49,100,2025-10-07 13:55:37.168988
S0238,QZ_NLP,NLP,74,100,2025-08-13 13:55:37.168988
S0238,QZ_NLP,NLP,46,100,2025-09-18 13:55:37.168988
S0238,QZ_COM,Computer Vision,42,100,2025-07-25 13:55:37.168988
S0238,QZ_COM,Computer Vision,95,100,2025-12-13 13:55:37.168988
S0238,QZ_COM,Computer Vision,98,100,2025-12-23 13:55:37.168988
S0238,QZ_OPT,Optimization,87,100,2025-07-25 13:55:37.168988
S0238,QZ_OPT,Optimization,89,100,2025-08-22 13:55:37.168988
S0238,QZ_OPT,Optimization,31,100,2025-09-23 13:55:37.168988
S0239,QZ_LIN,Linear Algebra,44,100,2025-07-28 13:55:37.168988
S0239,QZ_LIN,Linear Algebra,46,100,2025-11-20 13:55:37.168988
S0239,QZ_PRO,Probability,96,100,2025-07-26 13:55:37.168988
S0239,QZ_PRO,Probability,76,100,2025-12-31 13:55:37.168988
S0239,QZ_STA,Statistics,49,100,2025-08-09 13:55:37.168988
S0239,QZ_STA,Statistics,62,100,2025-09-16 13:55:37.168988
S0239,QZ_STA,Statistics,48,100,2025-08-05 13:55:37.168988
S0239,QZ_STA,Statistics,86,100,2025-12-28 13:55:37.168988
S0239,QZ_ML ,ML Basics,52,100,2025-12-16 13:55:37.168988
S0239,QZ_ML ,ML Basics,30,100,2025-10-11 13:55:37.168988
S0239,QZ_ML ,ML Basics,33,100,2025-11-21 13:55:37.168988
S0239,QZ_DEE,Deep Learning,27,100,2025-12-03 13:55:37.168988
S0239,QZ_DEE,Deep Learning,73,100,2025-08-17 13:55:37.168988
S0239,QZ_DEE,Deep Learning,69,100,2025-08-25 13:55:37.168988
S0239,QZ_NLP,NLP,77,100,2025-10-24 13:55:37.168988
S0239,QZ_NLP,NLP,71,100,2025-11-20 13:55:37.168988
S0239,QZ_COM,Computer Vision,77,100,2025-10-18 13:55:37.168988
S0239,QZ_COM,Computer Vision,60,100,2025-10-29 13:55:37.168988
S0239,QZ_OPT,Optimization,60,100,2025-11-28 13:55:37.168988
S0239,QZ_OPT,Optimization,36,100,2026-01-10 13:55:37.168988
S0240,QZ_LIN,Linear Algebra,99,100,2025-10-29 13:55:37.168988
S0240,QZ_LIN,Linear Algebra,83,100,2025-11-19 13:55:37.168988
S0240,QZ_LIN,Linear Algebra,37,100,2025-10-22 13:55:37.168988
S0240,QZ_LIN,Linear Algebra,48,100,2025-10-01 13:55:37.168988
S0240,QZ_PRO,Probability,72,100,2025-12-25 13:55:37.168988
S0240,QZ_PRO,Probability,86,100,2025-10-25 13:55:37.168988
S0240,QZ_PRO,Probability,79,100,2026-01-15 13:55:37.168988
S0240,QZ_PRO,Probability,98,100,2026-01-02 13:55:37.168988
S0240,QZ_STA,Statistics,38,100,2025-09-04 13:55:37.168988
S0240,QZ_STA,Statistics,88,100,2025-07-30 13:55:37.168988
S0240,QZ_STA,Statistics,61,100,2025-08-26 13:55:37.168988
S0240,QZ_ML ,ML Basics,32,100,2025-07-23 13:55:37.168988
S0240,QZ_ML ,ML Basics,61,100,2026-01-02 13:55:37.168988
S0240,QZ_ML ,ML Basics,58,100,2025-12-05 13:55:37.168988
S0240,QZ_DEE,Deep Learning,89,100,2025-08-14 13:55:37.168988
S0240,QZ_DEE,Deep Learning,63,100,2025-08-05 13:55:37.168988
S0240,QZ_DEE,Deep Learning,72,100,2025-08-05 13:55:37.168988
S0240,QZ_NLP,NLP,96,100,2025-10-30 13:55:37.168988
S0240,QZ_NLP,NLP,84,100,2025-11-09 13:55:37.168988
S0240,QZ_NLP,NLP,92,100,2025-07-31 13:55:37.168988
S0240,QZ_COM,Computer Vision,87,100,2025-08-02 13:55:37.168988
